,date,CO
278,2023-04-23 06:20:00,0.0023233265720081137
279,2023-04-23 06:21:00,0.002320892494929007
280,2023-04-23 06:22:00,0.002318458417849899
281,2023-04-23 06:23:00,0.0023160243407707912
282,2023-04-23 06:24:00,0.0023135902636916834
283,2023-04-23 06:25:00,0.0023111561866125765
284,2023-04-23 06:26:00,0.002308722109533469
285,2023-04-23 06:27:00,0.002306288032454361
286,2023-04-23 06:28:00,0.002303853955375253
287,2023-04-23 06:29:00,0.0023014198782961453
288,2023-04-23 06:30:00,0.002298985801217039
289,2023-04-23 06:31:00,0.0022965517241379306
290,2023-04-23 06:32:00,0.0022941176470588237
291,2023-04-23 06:33:00,0.002291683569979716
292,2023-04-23 06:34:00,0.0022892494929006085
293,2023-04-23 06:35:00,0.002286815415821501
294,2023-04-23 06:36:00,0.002284381338742394
295,2023-04-23 06:37:00,0.0022819472616632864
296,2023-04-23 06:38:00,0.0022795131845841786
297,2023-04-23 06:39:00,0.0022770791075050712
298,2023-04-23 06:40:00,0.002274645030425964
299,2023-04-23 06:41:00,0.0022722109533468557
300,2023-04-23 06:42:00,0.0022697768762677487
301,2023-04-23 06:43:00,0.002267342799188641
302,2023-04-23 06:44:00,0.0022649087221095327
303,2023-04-23 06:45:00,0.002262474645030426
304,2023-04-23 06:46:00,0.0022600405679513184
305,2023-04-23 06:47:00,0.002257606490872211
306,2023-04-23 06:48:00,0.002255172413793104
307,2023-04-23 06:49:00,0.0022527383367139963
308,2023-04-23 06:50:00,0.002250304259634889
309,2023-04-23 06:51:00,0.0022478701825557816
310,2023-04-23 06:52:00,0.002245436105476674
311,2023-04-23 06:53:00,0.0022430020283975664
312,2023-04-23 06:54:00,0.0022405679513184586
313,2023-04-23 06:55:00,0.0022381338742393513
314,2023-04-23 06:56:00,0.0022356997971602443
315,2023-04-23 06:57:00,0.002233265720081136
316,2023-04-23 06:58:00,0.0022308316430020283
317,2023-04-23 06:59:00,0.002228397565922921
318,2023-04-23 07:00:00,0.0022259634888438136
319,2023-04-23 07:01:00,0.002223529411764706
320,2023-04-23 07:02:00,0.002221095334685599
321,2023-04-23 07:03:00,0.002218661257606491
322,2023-04-23 07:04:00,0.002216227180527384
323,2023-04-23 07:05:00,0.0022137931034482768
324,2023-04-23 07:06:00,0.0022113590263691685
325,2023-04-23 07:07:00,0.0022089249492900608
326,2023-04-23 07:08:00,0.002206490872210954
327,2023-04-23 07:09:00,0.002204056795131846
328,2023-04-23 07:10:00,0.0022016227180527387
329,2023-04-23 07:11:00,0.002199188640973631
330,2023-04-23 07:12:00,0.002196754563894523
331,2023-04-23 07:13:00,0.002194320486815416
332,2023-04-23 07:14:00,0.0021918864097363088
333,2023-04-23 07:15:00,0.0021894523326572005
334,2023-04-23 07:16:00,0.0021870182555780928
335,2023-04-23 07:17:00,0.002184584178498985
336,2023-04-23 07:18:00,0.002182150101419879
337,2023-04-23 07:19:00,0.0021797160243407707
338,2023-04-23 07:20:00,0.0021772819472616637
339,2023-04-23 07:21:00,0.002174847870182556
340,2023-04-23 07:22:00,0.002172413793103448
341,2023-04-23 07:23:00,0.0021699797160243408
342,2023-04-23 07:24:00,0.0021675456389452334
343,2023-04-23 07:25:00,0.002165111561866125
344,2023-04-23 07:26:00,0.0021626774847870183
345,2023-04-23 07:27:00,0.0021602434077079105
346,2023-04-23 07:28:00,0.002157809330628803
347,2023-04-23 07:29:00,0.002155375253549696
348,2023-04-23 07:30:00,0.002152941176470589
349,2023-04-23 07:31:00,0.002150507099391481
350,2023-04-23 07:32:00,0.0021480730223123736
351,2023-04-23 07:33:00,0.0021456389452332663
352,2023-04-23 07:34:00,0.0021432048681541576
353,2023-04-23 07:35:00,0.0021407707910750507
354,2023-04-23 07:36:00,0.0021383367139959433
355,2023-04-23 07:37:00,0.002135902636916836
356,2023-04-23 07:38:00,0.002133468559837728
357,2023-04-23 07:39:00,0.0021310344827586212
358,2023-04-23 07:40:00,0.002128600405679513
359,2023-04-23 07:41:00,0.0021261663286004056
360,2023-04-23 07:42:00,0.002123732251521298
361,2023-04-23 07:43:00,0.0021212981744421905
362,2023-04-23 07:44:00,0.0021188640973630827
363,2023-04-23 07:45:00,0.002116430020283976
364,2023-04-23 07:46:00,0.0021139959432048684
365,2023-04-23 07:47:00,0.002111561866125761
366,2023-04-23 07:48:00,0.002109127789046653
367,2023-04-23 07:49:00,0.0021066937119675463
368,2023-04-23 07:50:00,0.002104259634888438
369,2023-04-23 07:51:00,0.0021018255578093307
370,2023-04-23 07:52:00,0.0020993914807302234
371,2023-04-23 07:53:00,0.002096957403651116
372,2023-04-23 07:54:00,0.0020945233265720078
373,2023-04-23 07:55:00,0.0020920892494929004
374,2023-04-23 07:56:00,0.002089655172413793
375,2023-04-23 07:57:00,0.0020872210953346857
376,2023-04-23 07:58:00,0.0020847870182555783
377,2023-04-23 07:59:00,0.0020823529411764705
378,2023-04-23 08:00:00,0.002079918864097364
379,2023-04-23 08:01:00,0.0020774847870182554
380,2023-04-23 08:02:00,0.002075050709939148
381,2023-04-23 08:03:00,0.0020726166328600406
382,2023-04-23 08:04:00,0.002070182555780933
